ZipCode,State,County,NormalizedCounty,City,NormalizedCity,TaxRegionName,NormalizedTaxRegionName,CombinedRate,StateRate,CountyRate,CityRate,SpecialRate,EstimatedPopulation,Year,Month
91326,CA,"LOS ANGELES COUNTY",los-angeles-county,"PORTER RANCH",porter-ranch,"LOS ANGELES",los-angeles,9.500000,6.000000,0.250000,0.000000,3.250000,28058,2019,8
91327,CA,"LOS ANGELES COUNTY",los-angeles-county,NORTHRIDGE,northridge,"LOS ANGELES",los-angeles,9.500000,6.000000,0.250000,0.000000,3.250000,524,2019,8
91328,CA,"LOS ANGELES COUNTY",los-angeles-county,NORTHRIDGE,northridge,"LOS ANGELES",los-angeles,9.500000,6.000000,0.250000,0.000000,3.250000,363,2019,8
91329,CA,"LOS ANGELES COUNTY",los-angeles-county,NORTHRIDGE,northridge,"LOS ANGELES",los-angeles,9.500000,6.000000,0.250000,0.000000,3.250000,0,2019,8
91330,CA,"LOS ANGELES COUNTY",los-angeles-county,NORTHRIDGE,northridge,"LOS ANGELES",los-angeles,9.500000,6.000000,0.250000,0.000000,3.250000,0,2019,8
91331,CA,"LOS ANGELES COUNTY",los-angeles-county,PACOIMA,pacoima,"LOS ANGELES",los-angeles,9.500000,6.000000,0.250000,0.000000,3.250000,72872,2019,8
91333,CA,"LOS ANGELES COUNTY",los-angeles-county,PACOIMA,pacoima,"LOS ANGELES",los-angeles,9.500000,6.000000,0.250000,0.000000,3.250000,775,2019,8
91334,CA,"LOS ANGELES COUNTY",los-angeles-county,PACOIMA,pacoima,"LOS ANGELES",los-angeles,9.500000,6.000000,0.250000,0.000000,3.250000,0,2019,8
91335,CA,"LOS ANGELES COUNTY",los-angeles-county,RESEDA,reseda,"LOS ANGELES",los-angeles,9.500000,6.000000,0.250000,0.000000,3.250000,54011,2019,8
91337,CA,"LOS ANGELES COUNTY",los-angeles-county,RESEDA,reseda,"LOS ANGELES",los-angeles,9.500000,6.000000,0.250000,0.000000,3.250000,671,2019,8
91340,CA,"LOS ANGELES COUNTY",los-angeles-county,"SAN FERNANDO",san-fernando,"SAN FERNANDO",san-fernando,10.000000,6.000000,0.250000,0.500000,3.250000,25093,2019,8
91341,CA,"LOS ANGELES COUNTY",los-angeles-county,"SAN FERNANDO",san-fernando,"SAN FERNANDO",san-fernando,10.000000,6.000000,0.250000,0.500000,3.250000,531,2019,8
91342,CA,"LOS ANGELES COUNTY",los-angeles-county,SYLMAR,sylmar,"LOS ANGELES",los-angeles,9.500000,6.000000,0.250000,0.000000,3.250000,66238,2019,8
91343,CA,"LOS ANGELES COUNTY",los-angeles-county,"NORTH HILLS",north-hills,"LOS ANGELES",los-angeles,9.500000,6.000000,0.250000,0.000000,3.250000,41190,2019,8
91344,CA,"LOS ANGELES COUNTY",los-angeles-county,"GRANADA HILLS",granada-hills,"LOS ANGELES",los-angeles,9.500000,6.000000,0.250000,0.000000,3.250000,41602,2019,8
91345,CA,"LOS ANGELES COUNTY",los-angeles-county,"MISSION HILLS",mission-hills,"LOS ANGELES",los-angeles,9.500000,6.000000,0.250000,0.000000,3.250000,14142,2019,8
91346,CA,"LOS ANGELES COUNTY",los-angeles-county,"MISSION HILLS",mission-hills,"LOS ANGELES",los-angeles,9.500000,6.000000,0.250000,0.000000,3.250000,507,2019,8
91350,CA,"LOS ANGELES COUNTY",los-angeles-county,"SANTA CLARITA",santa-clarita,"SANTA CLARITA TOURISM MARKETING DISTRICT",santa-clarita-tourism-marketing-district,9.500000,6.000000,0.250000,0.000000,3.250000,27783,2019,8
91351,CA,"LOS ANGELES COUNTY",los-angeles-county,"CANYON COUNTRY",canyon-country,"SANTA CLARITA TOURISM MARKETING DISTRICT",santa-clarita-tourism-marketing-district,9.500000,6.000000,0.250000,0.000000,3.250000,25962,2019,8
91352,CA,"LOS ANGELES COUNTY",los-angeles-county,"SUN VALLEY",sun-valley,"LOS ANGELES",los-angeles,9.500000,6.000000,0.250000,0.000000,3.250000,35055,2019,8
91353,CA,"LOS ANGELES COUNTY",los-angeles-county,"SUN VALLEY",sun-valley,"LOS ANGELES",los-angeles,9.500000,6.000000,0.250000,0.000000,3.250000,754,2019,8
91354,CA,"LOS ANGELES COUNTY",los-angeles-county,VALENCIA,valencia,"SANTA CLARITA TOURISM MARKETING DISTRICT",santa-clarita-tourism-marketing-district,9.500000,6.000000,0.250000,0.000000,3.250000,22704,2019,8
91355,CA,"LOS ANGELES COUNTY",los-angeles-county,VALENCIA,valencia,"SANTA CLARITA TOURISM MARKETING DISTRICT",santa-clarita-tourism-marketing-district,9.500000,6.000000,0.250000,0.000000,3.250000,26548,2019,8
91356,CA,"LOS ANGELES COUNTY",los-angeles-county,TARZANA,tarzana,"LOS ANGELES",los-angeles,9.500000,6.000000,0.250000,0.000000,3.250000,23015,2019,8
91357,CA,"LOS ANGELES COUNTY",los-angeles-county,TARZANA,tarzana,"LOS ANGELES",los-angeles,9.500000,6.000000,0.250000,0.000000,3.250000,968,2019,8
91358,CA,"VENTURA COUNTY",ventura-county,"THOUSAND OAKS",thousand-oaks,"THOUSAND OAKS",thousand-oaks,7.250000,6.000000,0.250000,0.000000,1.000000,446,2019,8
91359,CA,"LOS ANGELES COUNTY",los-angeles-county,"WESTLAKE VILLAGE",westlake-village,"THOUSAND OAKS",thousand-oaks,7.250000,6.000000,0.250000,0.000000,1.000000,1244,2019,8
91360,CA,"VENTURA COUNTY",ventura-county,"THOUSAND OAKS",thousand-oaks,"THOUSAND OAKS",thousand-oaks,7.250000,6.000000,0.250000,0.000000,1.000000,35014,2019,8
91361,CA,"VENTURA COUNTY",ventura-county,"WESTLAKE VILLAGE",westlake-village,"THOUSAND OAKS",thousand-oaks,7.250000,6.000000,0.250000,0.000000,1.000000,18019,2019,8
91362,CA,"VENTURA COUNTY",ventura-county,"THOUSAND OAKS",thousand-oaks,"THOUSAND OAKS",thousand-oaks,7.250000,6.000000,0.250000,0.000000,1.000000,31759,2019,8
91364,CA,"LOS ANGELES COUNTY",los-angeles-county,"WOODLAND HILLS",woodland-hills,"LOS ANGELES",los-angeles,9.500000,6.000000,0.250000,0.000000,3.250000,21888,2019,8
91365,CA,"LOS ANGELES COUNTY",los-angeles-county,"WOODLAND HILLS",woodland-hills,"LOS ANGELES",los-angeles,9.500000,6.000000,0.250000,0.000000,3.250000,713,2019,8
91367,CA,"LOS ANGELES COUNTY",los-angeles-county,"WOODLAND HILLS",woodland-hills,"LOS ANGELES",los-angeles,9.500000,6.000000,0.250000,0.000000,3.250000,31168,2019,8
91371,CA,"LOS ANGELES COUNTY",los-angeles-county,"WOODLAND HILLS",woodland-hills,"LOS ANGELES",los-angeles,9.500000,6.000000,0.250000,0.000000,3.250000,0,2019,8
91372,CA,"LOS ANGELES COUNTY",los-angeles-county,CALABASAS,calabasas,CALABASAS,calabasas,9.500000,6.000000,0.250000,0.000000,3.250000,0,2019,8
91376,CA,"LOS ANGELES COUNTY",los-angeles-county,"AGOURA HILLS",agoura-hills,"AGOURA HILLS",agoura-hills,9.500000,6.000000,0.250000,0.000000,3.250000,642,2019,8
91377,CA,"VENTURA COUNTY",ventura-county,"OAK PARK",oak-park,"VENTURA CO LOCAL TAX SL",ventura-county-local-tax-sl,7.250000,6.000000,0.250000,0.000000,1.000000,12293,2019,8
91380,CA,"LOS ANGELES COUNTY",los-angeles-county,"SANTA CLARITA",santa-clarita,"SANTA CLARITA TOURISM MARKETING DISTRICT",santa-clarita-tourism-marketing-district,9.500000,6.000000,0.250000,0.000000,3.250000,1469,2019,8
91381,CA,"LOS ANGELES COUNTY",los-angeles-county,"STEVENSON RANCH",stevenson-ranch,"LOS ANGELES COUNTY",los-angeles-county,9.500000,6.000000,0.250000,0.000000,3.250000,15678,2019,8
91382,CA,"LOS ANGELES COUNTY",los-angeles-county,"SANTA CLARITA",santa-clarita,"SANTA CLARITA TOURISM MARKETING DISTRICT",santa-clarita-tourism-marketing-district,9.500000,6.000000,0.250000,0.000000,3.250000,0,2019,8
91383,CA,"LOS ANGELES COUNTY",los-angeles-county,"SANTA CLARITA",santa-clarita,"SANTA CLARITA TOURISM MARKETING DISTRICT",santa-clarita-tourism-marketing-district,9.500000,6.000000,0.250000,0.000000,3.250000,0,2019,8
91384,CA,"LOS ANGELES COUNTY",los-angeles-county,CASTAIC,castaic,"LOS ANGELES COUNTY",los-angeles-county,9.500000,6.000000,0.250000,0.000000,3.250000,18686,2019,8
91385,CA,"LOS ANGELES COUNTY",los-angeles-county,VALENCIA,valencia,"SANTA CLARITA TOURISM MARKETING DISTRICT",santa-clarita-tourism-marketing-district,9.500000,6.000000,0.250000,0.000000,3.250000,0,2019,8
91386,CA,"LOS ANGELES COUNTY",los-angeles-county,"CANYON COUNTRY",canyon-country,"SANTA CLARITA TOURISM MARKETING DISTRICT",santa-clarita-tourism-marketing-district,9.500000,6.000000,0.250000,0.000000,3.250000,880,2019,8
91387,CA,"LOS ANGELES COUNTY",los-angeles-county,"CANYON COUNTRY",canyon-country,"SANTA CLARITA TOURISM MARKETING DISTRICT",santa-clarita-tourism-marketing-district,9.500000,6.000000,0.250000,0.000000,3.250000,30434,2019,8
91390,CA,"LOS ANGELES COUNTY",los-angeles-county,"SANTA CLARITA",santa-clarita,"LOS ANGELES COUNTY",los-angeles-county,9.500000,6.000000,0.250000,0.000000,3.250000,15765,2019,8
91392,CA,"LOS ANGELES COUNTY",los-angeles-county,SYLMAR,sylmar,"LOS ANGELES",los-angeles,9.500000,6.000000,0.250000,0.000000,3.250000,1223,2019,8
91393,CA,"LOS ANGELES COUNTY",los-angeles-county,"NORTH HILLS",north-hills,"LOS ANGELES",los-angeles,9.500000,6.000000,0.250000,0.000000,3.250000,0,2019,8
91394,CA,"LOS ANGELES COUNTY",los-angeles-county,"GRANADA HILLS",granada-hills,"LOS ANGELES",los-angeles,9.500000,6.000000,0.250000,0.000000,3.250000,493,2019,8
91395,CA,"LOS ANGELES COUNTY",los-angeles-county,"MISSION HILLS",mission-hills,"LOS ANGELES",los-angeles,9.500000,6.000000,0.250000,0.000000,3.250000,394,2019,8
91396,CA,"LOS ANGELES COUNTY",los-angeles-county,WINNETKA,winnetka,"LOS ANGELES",los-angeles,9.500000,6.000000,0.250000,0.000000,3.250000,615,2019,8
91401,CA,"LOS ANGELES COUNTY",los-angeles-county,"VAN NUYS",van-nuys,"LOS ANGELES",los-angeles,9.500000,6.000000,0.250000,0.000000,3.250000,28864,2019,8
91402,CA,"LOS ANGELES COUNTY",los-angeles-county,"PANORAMA CITY",panorama-city,"LOS ANGELES",los-angeles,9.500000,6.000000,0.250000,0.000000,3.250000,45198,2019,8
91403,CA,"LOS ANGELES COUNTY",los-angeles-county,"SHERMAN OAKS",sherman-oaks,"LOS ANGELES",los-angeles,9.500000,6.000000,0.250000,0.000000,3.250000,19914,2019,8
91404,CA,"LOS ANGELES COUNTY",los-angeles-county,"VAN NUYS",van-nuys,"LOS ANGELES",los-angeles,9.500000,6.000000,0.250000,0.000000,3.250000,0,2019,8
91405,CA,"LOS ANGELES COUNTY",los-angeles-county,"VAN NUYS",van-nuys,"LOS ANGELES",los-angeles,9.500000,6.000000,0.250000,0.000000,3.250000,34500,2019,8
91406,CA,"LOS ANGELES COUNTY",los-angeles-county,"VAN NUYS",van-nuys,"LOS ANGELES",los-angeles,9.500000,6.000000,0.250000,0.000000,3.250000,37193,2019,8
91407,CA,"LOS ANGELES COUNTY",los-angeles-county,"VAN NUYS",van-nuys,"LOS ANGELES",los-angeles,9.500000,6.000000,0.250000,0.000000,3.250000,0,2019,8
91408,CA,"LOS ANGELES COUNTY",los-angeles-county,"VAN NUYS",van-nuys,"LOS ANGELES",los-angeles,9.500000,6.000000,0.250000,0.000000,3.250000,0,2019,8
91409,CA,"LOS ANGELES COUNTY",los-angeles-county,"VAN NUYS",van-nuys,"LOS ANGELES",los-angeles,9.500000,6.000000,0.250000,0.000000,3.250000,853,2019,8
91411,CA,"LOS ANGELES COUNTY",los-angeles-county,"VAN NUYS",van-nuys,"LOS ANGELES",los-angeles,9.500000,6.000000,0.250000,0.000000,3.250000,15715,2019,8
91412,CA,"LOS ANGELES COUNTY",los-angeles-county,"PANORAMA CITY",panorama-city,"LOS ANGELES",los-angeles,9.500000,6.000000,0.250000,0.000000,3.250000,559,2019,8
91413,CA,"LOS ANGELES COUNTY",los-angeles-county,"SHERMAN OAKS",sherman-oaks,"LOS ANGELES",los-angeles,9.500000,6.000000,0.250000,0.000000,3.250000,1338,2019,8
91416,CA,"LOS ANGELES COUNTY",los-angeles-county,ENCINO,encino,"LOS ANGELES",los-angeles,9.500000,6.000000,0.250000,0.000000,3.250000,677,2019,8
91423,CA,"LOS ANGELES COUNTY",los-angeles-county,"SHERMAN OAKS",sherman-oaks,"LOS ANGELES",los-angeles,9.500000,6.000000,0.250000,0.000000,3.250000,24736,2019,8
91426,CA,"LOS ANGELES COUNTY",los-angeles-county,ENCINO,encino,"LOS ANGELES",los-angeles,9.500000,6.000000,0.250000,0.000000,3.250000,446,2019,8
91436,CA,"LOS ANGELES COUNTY",los-angeles-county,ENCINO,encino,"LOS ANGELES",los-angeles,9.500000,6.000000,0.250000,0.000000,3.250000,15771,2019,8
91470,CA,"LOS ANGELES COUNTY",los-angeles-county,"VAN NUYS",van-nuys,"LOS ANGELES",los-angeles,9.500000,6.000000,0.250000,0.000000,3.250000,0,2019,8
91482,CA,"LOS ANGELES COUNTY",los-angeles-county,"VAN NUYS",van-nuys,"LOS ANGELES",los-angeles,9.500000,6.000000,0.250000,0.000000,3.250000,0,2019,8
91495,CA,"LOS ANGELES COUNTY",los-angeles-county,"SHERMAN OAKS",sherman-oaks,"LOS ANGELES",los-angeles,9.500000,6.000000,0.250000,0.000000,3.250000,0,2019,8
91496,CA,"LOS ANGELES COUNTY",los-angeles-county,"VAN NUYS",van-nuys,"LOS ANGELES",los-angeles,9.500000,6.000000,0.250000,0.000000,3.250000,0,2019,8
91501,CA,"LOS ANGELES COUNTY",los-angeles-county,BURBANK,burbank,BURBANK,burbank,10.250000,6.000000,0.250000,0.750000,3.250000,16002,2019,8
91502,CA,"LOS ANGELES COUNTY",los-angeles-county,BURBANK,burbank,BURBANK,burbank,10.250000,6.000000,0.250000,0.750000,3.250000,8245,2019,8
91503,CA,"LOS ANGELES COUNTY",los-angeles-county,BURBANK,burbank,BURBANK,burbank,10.250000,6.000000,0.250000,0.750000,3.250000,463,2019,8
91504,CA,"LOS ANGELES COUNTY",los-angeles-county,BURBANK,burbank,BURBANK,burbank,10.250000,6.000000,0.250000,0.750000,3.250000,20413,2019,8
91505,CA,"LOS ANGELES COUNTY",los-angeles-county,BURBANK,burbank,BURBANK,burbank,10.250000,6.000000,0.250000,0.750000,3.250000,25892,2019,8
91506,CA,"LOS ANGELES COUNTY",los-angeles-county,BURBANK,burbank,BURBANK,burbank,10.250000,6.000000,0.250000,0.750000,3.250000,15393,2019,8
91507,CA,"LOS ANGELES COUNTY",los-angeles-county,BURBANK,burbank,BURBANK,burbank,10.250000,6.000000,0.250000,0.750000,3.250000,0,2019,8
91508,CA,"LOS ANGELES COUNTY",los-angeles-county,BURBANK,burbank,BURBANK,burbank,10.250000,6.000000,0.250000,0.750000,3.250000,0,2019,8
91510,CA,"LOS ANGELES COUNTY",los-angeles-county,BURBANK,burbank,BURBANK,burbank,10.250000,6.000000,0.250000,0.750000,3.250000,1120,2019,8
91521,CA,"LOS ANGELES COUNTY",los-angeles-county,BURBANK,burbank,BURBANK,burbank,10.250000,6.000000,0.250000,0.750000,3.250000,0,2019,8
91522,CA,"LOS ANGELES COUNTY",los-angeles-county,BURBANK,burbank,BURBANK,burbank,10.250000,6.000000,0.250000,0.750000,3.250000,0,2019,8
91523,CA,"LOS ANGELES COUNTY",los-angeles-county,BURBANK,burbank,BURBANK,burbank,10.250000,6.000000,0.250000,0.750000,3.250000,0,2019,8
91526,CA,"LOS ANGELES COUNTY",los-angeles-county,BURBANK,burbank,BURBANK,burbank,10.250000,6.000000,0.250000,0.750000,3.250000,0,2019,8
91601,CA,"LOS ANGELES COUNTY",los-angeles-county,"NORTH HOLLYWOOD",north-hollywood,"LOS ANGELES",los-angeles,9.500000,6.000000,0.250000,0.000000,3.250000,25821,2019,8
91602,CA,"LOS ANGELES COUNTY",los-angeles-county,"NORTH HOLLYWOOD",north-hollywood,"LOS ANGELES",los-angeles,9.500000,6.000000,0.250000,0.000000,3.250000,13969,2019,8
91603,CA,"LOS ANGELES COUNTY",los-angeles-county,"NORTH HOLLYWOOD",north-hollywood,"LOS ANGELES",los-angeles,9.500000,6.000000,0.250000,0.000000,3.250000,0,2019,8
91604,CA,"LOS ANGELES COUNTY",los-angeles-county,"STUDIO CITY",studio-city,"LOS ANGELES",los-angeles,9.500000,6.000000,0.250000,0.000000,3.250000,23076,2019,8
91605,CA,"LOS ANGELES COUNTY",los-angeles-county,"NORTH HOLLYWOOD",north-hollywood,"LOS ANGELES",los-angeles,9.500000,6.000000,0.250000,0.000000,3.250000,39700,2019,8
91606,CA,"LOS ANGELES COUNTY",los-angeles-county,"NORTH HOLLYWOOD",north-hollywood,"LOS ANGELES",los-angeles,9.500000,6.000000,0.250000,0.000000,3.250000,32275,2019,8
91607,CA,"LOS ANGELES COUNTY",los-angeles-county,"VALLEY VILLAGE",valley-village,"LOS ANGELES",los-angeles,9.500000,6.000000,0.250000,0.000000,3.250000,21208,2019,8
91608,CA,"LOS ANGELES COUNTY",los-angeles-county,"UNIVERSAL CITY",universal-city,"LOS ANGELES COUNTY",los-angeles-county,9.500000,6.000000,0.250000,0.000000,3.250000,0,2019,8
91609,CA,"LOS ANGELES COUNTY",los-angeles-county,"NORTH HOLLYWOOD",north-hollywood,"LOS ANGELES",los-angeles,9.500000,6.000000,0.250000,0.000000,3.250000,0,2019,8
91610,CA,"LOS ANGELES COUNTY",los-angeles-county,"TOLUCA LAKE",toluca-lake,"LOS ANGELES",los-angeles,9.500000,6.000000,0.250000,0.000000,3.250000,342,2019,8
91611,CA,"LOS ANGELES COUNTY",los-angeles-county,"NORTH HOLLYWOOD",north-hollywood,"LOS ANGELES",los-angeles,9.500000,6.000000,0.250000,0.000000,3.250000,0,2019,8
91612,CA,"LOS ANGELES COUNTY",los-angeles-county,"NORTH HOLLYWOOD",north-hollywood,"LOS ANGELES",los-angeles,9.500000,6.000000,0.250000,0.000000,3.250000,0,2019,8
91614,CA,"LOS ANGELES COUNTY",los-angeles-county,"STUDIO CITY",studio-city,"LOS ANGELES",los-angeles,9.500000,6.000000,0.250000,0.000000,3.250000,412,2019,8
91615,CA,"LOS ANGELES COUNTY",los-angeles-county,"NORTH HOLLYWOOD",north-hollywood,"LOS ANGELES",los-angeles,9.500000,6.000000,0.250000,0.000000,3.250000,540,2019,8
91617,CA,"LOS ANGELES COUNTY",los-angeles-county,"VALLEY VILLAGE",valley-village,"LOS ANGELES",los-angeles,9.500000,6.000000,0.250000,0.000000,3.250000,0,2019,8
91618,CA,"LOS ANGELES COUNTY",los-angeles-county,"NORTH HOLLYWOOD",north-hollywood,"LOS ANGELES",los-angeles,9.500000,6.000000,0.250000,0.000000,3.250000,0,2019,8
91701,CA,"SAN BERNARDINO COUNTY",san-bernardino-county,"RANCHO CUCAMONGA",rancho-cucamonga,"RANCHO CUCAMONGA",rancho-cucamonga,7.750000,6.000000,0.250000,0.000000,1.500000,33269,2019,8
91702,CA,"LOS ANGELES COUNTY",los-angeles-county,AZUSA,azusa,AZUSA,azusa,9.500000,6.000000,0.250000,0.000000,3.250000,42119,2019,8
91706,CA,"LOS ANGELES COUNTY",los-angeles-county,"BALDWIN PARK",baldwin-park,"BALDWIN PARK",baldwin-park,9.500000,6.000000,0.250000,0.000000,3.250000,57507,2019,8
91708,CA,"SAN BERNARDINO COUNTY",san-bernardino-county,CHINO,chino,CHINO,chino,7.750000,6.000000,0.250000,0.000000,1.500000,4617,2019,8
91709,CA,"SAN BERNARDINO COUNTY",san-bernardino-county,"CHINO HILLS",chino-hills,"CHINO HILLS",chino-hills,7.750000,6.000000,0.250000,0.000000,1.500000,62987,2019,8
91710,CA,"SAN BERNARDINO COUNTY",san-bernardino-county,CHINO,chino,CHINO,chino,7.750000,6.000000,0.250000,0.000000,1.500000,56083,2019,8
91711,CA,"LOS ANGELES COUNTY",los-angeles-county,CLAREMONT,claremont,CLAREMONT,claremont,9.500000,6.000000,0.250000,0.000000,3.250000,27155,2019,8
91714,CA,"LOS ANGELES COUNTY",los-angeles-county,"CITY OF INDUSTRY",city-of-industry,INDUSTRY,industry,9.500000,6.000000,0.250000,0.000000,3.250000,0,2019,8
91715,CA,"LOS ANGELES COUNTY",los-angeles-county,"CITY OF INDUSTRY",city-of-industry,INDUSTRY,industry,9.500000,6.000000,0.250000,0.000000,3.250000,701,2019,8
91722,CA,"LOS ANGELES COUNTY",los-angeles-county,COVINA,covina,COVINA,covina,10.250000,6.000000,0.250000,0.750000,3.250000,28046,2019,8
91723,CA,"LOS ANGELES COUNTY",los-angeles-county,COVINA,covina,COVINA,covina,10.250000,6.000000,0.250000,0.750000,3.250000,13780,2019,8
91724,CA,"LOS ANGELES COUNTY",los-angeles-county,COVINA,covina,COVINA,covina,10.250000,6.000000,0.250000,0.750000,3.250000,20668,2019,8
91729,CA,"SAN BERNARDINO COUNTY",san-bernardino-county,"RANCHO CUCAMONGA",rancho-cucamonga,"RANCHO CUCAMONGA",rancho-cucamonga,7.750000,6.000000,0.250000,0.000000,1.500000,2420,2019,8
91730,CA,"SAN BERNARDINO COUNTY",san-bernardino-county,"RANCHO CUCAMONGA",rancho-cucamonga,"RANCHO CUCAMONGA",rancho-cucamonga,7.750000,6.000000,0.250000,0.000000,1.500000,48152,2019,8
91731,CA,"LOS ANGELES COUNTY",los-angeles-county,"EL MONTE",el-monte,"EL MONTE",el-monte,10.000000,6.000000,0.250000,0.500000,3.250000,20017,2019,8
91732,CA,"LOS ANGELES COUNTY",los-angeles-county,"EL MONTE",el-monte,"EL MONTE",el-monte,10.000000,6.000000,0.250000,0.500000,3.250000,43596,2019,8
91733,CA,"LOS ANGELES COUNTY",los-angeles-county,"SOUTH EL MONTE",south-el-monte,"SOUTH EL MONTE",south-el-monte,10.000000,6.000000,0.250000,0.500000,3.250000,31052,2019,8
91734,CA,"LOS ANGELES COUNTY",los-angeles-county,"EL MONTE",el-monte,"EL MONTE",el-monte,10.000000,6.000000,0.250000,0.500000,3.250000,945,2019,8
91737,CA,"SAN BERNARDINO COUNTY",san-bernardino-county,"RANCHO CUCAMONGA",rancho-cucamonga,"RANCHO CUCAMONGA",rancho-cucamonga,7.750000,6.000000,0.250000,0.000000,1.500000,20165,2019,8
91739,CA,"SAN BERNARDINO COUNTY",san-bernardino-county,"RANCHO CUCAMONGA",rancho-cucamonga,"RANCHO CUCAMONGA",rancho-cucamonga,7.750000,6.000000,0.250000,0.000000,1.500000,25587,2019,8
91740,CA,"LOS ANGELES COUNTY",los-angeles-county,GLENDORA,glendora,GLENDORA,glendora,10.250000,6.000000,0.250000,0.750000,3.250000,20434,2019,8
91741,CA,"LOS ANGELES COUNTY",los-angeles-county,GLENDORA,glendora,GLENDORA,glendora,10.250000,6.000000,0.250000,0.750000,3.250000,21524,2019,8
91743,CA,"SAN BERNARDINO COUNTY",san-bernardino-county,GUASTI,guasti,ONTARIO,ontario,7.750000,6.000000,0.250000,0.000000,1.500000,0,2019,8
91744,CA,"LOS ANGELES COUNTY",los-angeles-county,"LA PUENTE",la-puente,"LA PUENTE",la-puente,10.000000,6.000000,0.250000,0.500000,3.250000,63301,2019,8
91745,CA,"LOS ANGELES COUNTY",los-angeles-county,"HACIENDA HEIGHTS",hacienda-heights,"LOS ANGELES COUNTY",los-angeles-county,9.500000,6.000000,0.250000,0.000000,3.250000,44875,2019,8
91746,CA,"LOS ANGELES COUNTY",los-angeles-county,"LA PUENTE",la-puente,"LOS ANGELES COUNTY",los-angeles-county,9.500000,6.000000,0.250000,0.000000,3.250000,23468,2019,8
91747,CA,"LOS ANGELES COUNTY",los-angeles-county,"LA PUENTE",la-puente,"LA PUENTE",la-puente,10.000000,6.000000,0.250000,0.500000,3.250000,1343,2019,8
91748,CA,"LOS ANGELES COUNTY",los-angeles-county,"ROWLAND HEIGHTS",rowland-heights,"LOS ANGELES COUNTY",los-angeles-county,9.500000,6.000000,0.250000,0.000000,3.250000,37487,2019,8
91750,CA,"LOS ANGELES COUNTY",los-angeles-county,"LA VERNE",la-verne,"LA VERNE",la-verne,9.500000,6.000000,0.250000,0.000000,3.250000,27750,2019,8
91752,CA,"RIVERSIDE COUNTY",riverside-county,"MIRA LOMA",mira-loma,"JURUPA VALLEY",jurupa-valley,7.750000,6.000000,0.250000,0.000000,1.500000,21577,2019,8
91754,CA,"LOS ANGELES COUNTY",los-angeles-county,"MONTEREY PARK",monterey-park,"MONTEREY PARK",monterey-park,9.500000,6.000000,0.250000,0.000000,3.250000,28166,2019,8
91755,CA,"LOS ANGELES COUNTY",los-angeles-county,"MONTEREY PARK",monterey-park,"MONTEREY PARK",monterey-park,9.500000,6.000000,0.250000,0.000000,3.250000,21491,2019,8
91756,CA,"LOS ANGELES COUNTY",los-angeles-county,"MONTEREY PARK",monterey-park,"MONTEREY PARK",monterey-park,9.500000,6.000000,0.250000,0.000000,3.250000,0,2019,8
91759,CA,"SAN BERNARDINO COUNTY",san-bernardino-county,"MT BALDY",mt-baldy,"SAN BERNARDINO COUNTY",san-bernardino-county,7.750000,6.000000,0.250000,0.000000,1.500000,0,2019,8
91761,CA,"SAN BERNARDINO COUNTY",san-bernardino-county,ONTARIO,ontario,ONTARIO,ontario,7.750000,6.000000,0.250000,0.000000,1.500000,44442,2019,8
91762,CA,"SAN BERNARDINO COUNTY",san-bernardino-county,ONTARIO,ontario,ONTARIO,ontario,7.750000,6.000000,0.250000,0.000000,1.500000,42661,2019,8
91763,CA,"SAN BERNARDINO COUNTY",san-bernardino-county,MONTCLAIR,montclair,MONTCLAIR,montclair,8.000000,6.000000,0.250000,0.250000,1.500000,27063,2019,8
91764,CA,"SAN BERNARDINO COUNTY",san-bernardino-county,ONTARIO,ontario,ONTARIO,ontario,7.750000,6.000000,0.250000,0.000000,1.500000,38261,2019,8
91765,CA,"LOS ANGELES COUNTY",los-angeles-county,"DIAMOND BAR",diamond-bar,"DIAMOND BAR",diamond-bar,9.500000,6.000000,0.250000,0.000000,3.250000,41453,2019,8
91766,CA,"LOS ANGELES COUNTY",los-angeles-county,POMONA,pomona,POMONA,pomona,10.250000,6.000000,0.250000,0.750000,3.250000,49778,2019,8
91767,CA,"LOS ANGELES COUNTY",los-angeles-county,POMONA,pomona,POMONA,pomona,10.250000,6.000000,0.250000,0.750000,3.250000,33720,2019,8
91768,CA,"LOS ANGELES COUNTY",los-angeles-county,POMONA,pomona,POMONA,pomona,10.250000,6.000000,0.250000,0.750000,3.250000,22349,2019,8
91769,CA,"LOS ANGELES COUNTY",los-angeles-county,POMONA,pomona,POMONA,pomona,10.250000,6.000000,0.250000,0.750000,3.250000,1641,2019,8
91770,CA,"LOS ANGELES COUNTY",los-angeles-county,ROSEMEAD,rosemead,ROSEMEAD,rosemead,9.500000,6.000000,0.250000,0.000000,3.250000,49163,2019,8
91773,CA,"LOS ANGELES COUNTY",los-angeles-county,"SAN DIMAS",san-dimas,"SAN DIMAS",san-dimas,9.500000,6.000000,0.250000,0.000000,3.250000,28256,2019,8
91775,CA,"LOS ANGELES COUNTY",los-angeles-county,"SAN GABRIEL",san-gabriel,"LOS ANGELES COUNTY",los-angeles-county,9.500000,6.000000,0.250000,0.000000,3.250000,19902,2019,8
